# {'model': 'gpt2', 'layer': 5, 'hook': 'transformer.h[5].mlp.act', 'm': 3072, 'vocab': 50257, 'device': 'cuda'}
neuron	bos_act	exp_wins	imp_r_wins	imp_i_wins	exp_max	imp_max_all	imp_max_last
2769	0.145433	0	0	0	0.159945	0.880771	0.880771
2770	0.034925	0	0	0	0.042940	0.467965	0.467965
2771	0.115367	0	0	0	0.130408	1.442039	1.442039
2772	-0.132678	0	0	0	-0.128034	1.085035	1.085035
2773	-0.072161	0	0	0	-0.069621	2.623250	2.623250
2774	-0.067499	0	0	0	-0.062492	1.078419	1.078419
2775	-0.092873	0	0	0	-0.087746	2.380878	2.380878
2776	-0.006183	0	0	0	-0.005289	3.452754	3.452754
2777	0.025950	0	0	0	0.039984	0.883301	0.883301
2778	-0.126320	0	0	0	-0.123592	0.560793	0.560793
2779	0.290168	0	0	0	0.309993	1.339247	1.339247
2780	-0.083673	0	0	0	-0.077567	1.453685	1.453685
2781	0.286911	0	0	0	0.315988	2.332503	2.332503
2782	-0.051642	0	0	0	-0.046904	1.345885	1.345885
2783	0.211142	0	0	0	0.236272	1.257434	1.257434
2784	0.607127	0	0	0	0.633192	1.785490	1.785490
2785	0.038193	0	0	0	0.048345	0.494568	0.494568
2786	-0.093914	0	0	0	-0.089398	1.155008	1.155008
2787	0.893099	0	0	0	0.961666	1.491102	1.491102
2788	-0.024515	0	1	1	-0.021711	2.747534	2.747534
2789	0.450777	0	0	0	0.479505	1.740039	1.740039
2790	-0.038845	0	0	0	-0.035634	1.800385	1.800385
2791	0.276048	0	0	0	0.292927	1.952066	1.952066
2792	0.064439	0	0	0	0.078716	1.318854	1.318854
2793	-0.009107	0	0	0	-0.008173	0.706683	0.706683
2794	-0.051291	0	0	0	-0.044897	0.484984	0.484984
2795	0.269220	0	0	0	0.283414	0.269220	0.042100
2796	-0.127367	0	0	0	-0.125436	1.328300	1.328300
2797	-0.059046	0	0	0	-0.055271	0.646988	0.646988
2798	0.263709	0	0	0	0.285399	2.135457	2.135457
2799	-0.111851	0	0	0	-0.105682	1.923606	1.923606
2800	0.428103	0	0	0	0.452188	0.915860	0.915860
2801	0.648366	0	0	0	0.679835	1.110040	1.110040
2802	0.266747	0	0	0	0.283106	2.172255	2.172255
2803	0.031144	0	0	0	0.039616	1.005787	1.005787
2804	-0.089125	0	0	0	-0.084298	1.040174	1.040174
2805	0.281027	0	0	0	0.302453	1.835545	1.835545
2806	0.239968	0	0	0	0.259367	1.731872	1.731872
2807	-0.160707	0	0	0	-0.156656	2.340880	2.340880
2808	-0.000565	0	0	0	-0.000414	1.664430	1.664430
2809	-0.024358	0	0	0	-0.022332	0.350243	0.350243
2810	0.182574	0	0	0	0.192278	1.282147	1.282147
2811	-0.012537	0	0	0	-0.010871	1.198312	1.198312
2812	-0.033883	0	0	0	-0.032220	1.594969	1.594969
2813	-0.031464	0	0	0	-0.030389	0.589503	0.589503
2814	-0.045303	0	0	0	-0.043663	1.305493	1.305493
2815	-0.003449	0	0	0	-0.002932	2.242538	2.242538
2816	0.194640	0	0	0	0.208484	1.359194	1.359194
2817	-0.108228	0	0	0	-0.099841	1.268482	1.268482
2818	-0.169176	0	0	0	-0.167603	1.291379	1.291379
2819	0.070100	0	0	0	0.077444	0.421470	0.421470
2820	0.468960	0	0	0	0.489774	0.880536	0.880536
2821	-0.016147	0	0	0	-0.014784	1.827638	1.827638
2822	0.269331	0	0	0	0.294638	1.085743	1.085743
2823	0.030626	0	0	0	0.049806	1.632205	1.632205
2824	-0.045168	0	0	0	-0.041860	1.162756	1.162756
2825	-0.030775	0	0	0	-0.027860	1.214064	1.214064
2826	-0.069883	0	0	0	-0.064842	1.361648	1.361648
2827	-0.026639	0	0	0	-0.021299	1.179542	1.179542
2828	-0.053955	0	0	0	-0.048758	1.896221	1.896221
2829	-0.017937	0	0	0	-0.016292	1.120063	1.120063
2830	-0.064346	0	0	0	-0.060993	2.448272	2.448272
2831	0.156051	0	0	0	0.165208	0.834356	0.834356
2832	-0.002237	0	0	0	-0.001931	0.395554	0.395554
2833	-0.018213	0	0	0	-0.009122	0.870754	0.870754
2834	0.311772	0	0	0	0.343365	0.691196	0.691196
2835	0.018844	0	0	0	0.029297	0.787736	0.787736
2836	0.014238	0	0	0	0.027221	1.346618	1.346618
2837	-0.003777	0	0	0	-0.003229	1.044082	1.044082
2838	-0.004181	0	0	0	0.006567	1.245203	1.245203
2839	-0.086729	0	0	0	-0.082144	0.668589	0.668589
2840	-0.020913	0	0	0	-0.018595	0.643389	0.643389
2841	-0.164037	0	0	0	-0.161305	1.575465	1.575465
2842	-0.050029	0	0	0	-0.041272	1.665372	1.665372
2843	0.561935	0	0	0	0.590569	1.183523	1.183523
2844	-0.082483	0	0	0	-0.078777	0.471026	0.471026
2845	-0.072919	0	0	0	-0.067777	1.853964	1.853964
2846	-0.022503	0	0	0	-0.019598	1.734899	1.734899
2847	-0.026168	0	0	0	-0.023526	2.135661	2.135661
2848	-0.163063	0	0	0	-0.160669	-0.000012	-0.000012
2849	-0.026383	0	0	0	-0.024731	0.791602	0.791602
2850	-0.059898	0	0	0	-0.050854	0.957976	0.957976
2851	0.047472	0	0	0	0.052668	0.693139	0.693139
2852	-0.070986	0	0	0	-0.067514	1.141951	1.141951
2853	0.533727	0	0	0	0.559196	2.072140	2.072140
2854	0.237503	0	0	0	0.255272	1.349533	1.349533
2855	-0.091148	0	0	0	-0.076075	1.771259	1.771259
2856	0.384211	0	2	2	0.411665	2.802487	2.802487
2857	0.275115	0	0	0	0.301614	1.792047	1.792047
2858	0.149571	0	0	0	0.165952	0.942865	0.942865
2859	0.015956	0	0	0	0.028291	1.299515	1.299515
2860	0.113145	0	0	0	0.127183	1.409291	1.409291
2861	0.515345	0	0	0	0.537242	1.260216	1.260216
2862	-0.139195	0	0	0	-0.134520	2.276420	2.276420
2863	0.312484	0	0	0	0.325543	1.261558	1.261558
2864	-0.012277	0	0	0	-0.011115	0.848941	0.848941
2865	0.301075	0	0	0	0.315190	1.070155	1.070155
2866	-0.035500	0	0	0	-0.032257	3.144744	3.144744
2867	-0.040599	0	0	0	-0.038311	1.847352	1.847352
2868	-0.169913	0	0	0	-0.168413	0.925481	0.925481
2869	0.214952	0	9	9	0.236149	3.241208	3.241208
2870	-0.038622	0	0	0	-0.034488	1.754351	1.754351
2871	0.061064	0	0	0	0.071036	0.732254	0.732254
2872	-0.098703	0	0	0	-0.095125	2.428460	2.428460
2873	-0.088750	0	0	0	-0.083790	1.245452	1.245452
2874	-0.031779	0	2	2	-0.027368	3.420771	3.420771
2875	-0.064677	0	0	0	-0.055008	0.824939	0.824939
2876	0.262132	0	0	0	0.288776	0.262132	-0.001382
2877	0.320448	0	0	0	0.340861	0.590696	0.590696
2878	0.487595	0	0	0	0.501466	1.173694	1.173694
2879	0.378749	0	0	0	0.401652	1.560247	1.560247
2880	-0.008104	0	0	0	-0.007243	1.119530	1.119530
2881	-0.114420	0	0	0	-0.111655	1.809910	1.809910
2882	-0.086900	0	0	0	-0.081539	1.514127	1.514127
2883	-0.027605	0	0	0	-0.025299	1.982355	1.982355
2884	-0.127976	0	0	0	-0.123413	1.220799	1.220799
2885	-0.129768	0	0	0	-0.126495	1.212774	1.212774
2886	0.229852	0	0	0	0.238014	1.272690	1.272690
2887	-0.080067	0	0	0	-0.076712	2.685136	2.685136
2888	-0.073061	0	0	0	-0.068595	0.578836	0.578836
2889	-0.025163	0	0	0	-0.021420	1.356871	1.356871
2890	-0.030698	0	0	0	-0.028594	2.637374	2.637374
2891	-0.026703	0	0	0	-0.024179	2.096568	2.096568
2892	-0.167013	0	0	0	-0.162356	1.445238	1.445238
2893	-0.019329	0	0	0	-0.017054	1.223317	1.223317
2894	0.494403	0	0	0	0.527423	2.119295	2.119295
2895	-0.051994	0	0	0	-0.049224	0.892913	0.892913
2896	-0.014748	0	0	0	-0.013269	1.693514	1.693514
2897	0.252371	0	0	0	0.269373	0.773920	0.773920
2898	-0.029742	0	0	0	-0.027294	0.519244	0.519244
2899	-0.034139	0	0	0	-0.030845	2.020314	2.020314
2900	-0.073834	0	0	0	-0.071581	0.704671	0.704671
2901	-0.038553	0	0	0	-0.035980	1.276125	1.276125
2902	0.426352	0	0	0	0.481966	0.687098	0.687098
2903	-0.166932	0	0	0	-0.165161	1.355087	1.355087
2904	-0.088420	0	0	0	-0.082084	2.015095	2.015095
2905	0.122873	0	0	0	0.144346	0.451532	0.451532
2906	-0.018425	0	0	0	-0.015702	2.087184	2.087184
2907	-0.149353	0	0	1	-0.146177	2.046306	2.046306
2908	-0.004237	0	0	0	-0.003501	1.106784	1.106784
2909	-0.029488	0	0	0	-0.028538	0.734582	0.734582
2910	-0.121255	0	0	0	-0.116543	1.565568	1.565568
2911	-0.001378	0	0	0	-0.001068	1.506792	1.506792
2912	0.685882	0	0	0	0.723080	0.980703	0.980703
2913	-0.060526	0	0	0	-0.058960	0.867754	0.867754
2914	0.228576	0	0	0	0.243702	1.017221	1.017221
2915	-0.016232	0	0	0	-0.002556	0.517825	0.517825
2916	0.035289	0	0	0	0.053231	1.983178	1.983178
2917	-0.011381	0	0	0	-0.009888	0.602621	0.602621
2918	-0.019174	0	0	0	-0.016603	0.942573	0.942573
2919	0.427916	0	0	0	0.446025	1.020308	1.020308
2920	0.063912	0	0	0	0.083883	0.346406	0.346406
2921	-0.136658	0	0	0	-0.131514	2.000114	2.000114
2922	0.194039	0	0	0	0.214023	1.355684	1.355684
2923	-0.034252	0	0	0	-0.030515	2.626118	2.626118
2924	-0.115147	0	0	0	-0.112578	1.597609	1.597609
2925	-0.006202	0	0	0	0.005670	1.214581	1.214581
2926	0.004628	0	0	0	0.016426	0.464643	0.464643
2927	-0.157290	0	0	0	-0.155362	0.749934	0.749934
2928	-0.090165	0	0	0	-0.085899	1.278927	1.278927
2929	-0.098054	0	0	0	-0.092293	1.401514	1.401514
2930	-0.078146	0	0	0	-0.071578	2.038261	2.038261
2931	0.025915	0	0	0	0.042898	1.960534	1.960534
2932	0.132164	0	0	0	0.147468	0.314203	0.314203
2933	0.324100	0	0	0	0.333199	0.962976	0.962976
2934	0.305198	0	0	0	0.337600	1.925438	1.925438
2935	0.062909	0	0	0	0.071002	0.749859	0.749859
2936	-0.082664	0	0	0	-0.078403	0.526080	0.526080
2937	0.273394	0	0	0	0.282897	1.135579	1.135579
2938	0.217242	0	0	0	0.232993	1.044387	1.044387
2939	0.341779	0	0	0	0.373624	2.605582	2.605582
2940	-0.059511	0	0	0	-0.055359	1.775527	1.775527
2941	-0.021305	0	0	0	-0.018756	1.138744	1.138744
2942	-0.027605	0	0	0	-0.024750	1.426395	1.426395
2943	0.040614	0	0	0	0.062775	1.782299	1.782299
2944	-0.074826	0	0	0	-0.069577	1.207585	1.207585
2945	0.215727	0	0	0	0.243127	1.969657	1.969657
2946	0.148127	0	0	0	0.160813	0.664783	0.664783
2947	0.377053	0	0	0	0.405368	1.535131	1.535131
2948	-0.121216	0	0	0	-0.112154	1.501774	1.501774
2949	-0.147904	0	0	0	-0.145713	0.358571	0.358571
2950	-0.168721	0	0	0	-0.167309	0.516764	0.516764
2951	-0.128325	0	0	0	-0.125718	1.293188	1.293188
2952	0.447862	0	0	0	0.474118	0.801350	0.801350
2953	0.140940	0	0	0	0.146345	1.904479	1.904479
2954	-0.029482	0	0	0	-0.027023	1.929536	1.929536
2955	0.317386	0	0	0	0.343261	2.480297	2.480297
2956	-0.081825	0	0	0	-0.078555	1.482425	1.482425
2957	-0.003864	0	0	0	0.007289	1.176185	1.176185
2958	-0.043283	0	0	0	-0.040979	2.184835	2.184835
2959	0.352124	0	0	0	0.367329	1.005296	1.005296
2960	-0.019411	0	0	0	-0.018085	2.791230	2.791230
2961	-0.000340	0	0	0	-0.000233	1.067972	1.067972
2962	-0.001100	0	0	0	-0.000884	1.245417	1.245417
2963	0.095275	0	0	0	0.104108	0.606801	0.606801
2964	0.298226	0	0	0	0.325395	1.614057	1.614057
2965	0.461157	0	0	1	0.487106	2.555201	2.555201
2966	0.571458	0	0	0	0.601821	1.382409	1.382409
2967	0.220133	0	0	0	0.239468	2.080480	2.080480
2968	-0.002042	0	0	0	-0.001760	0.979631	0.979631
2969	-0.046698	0	0	0	-0.043308	0.676223	0.676223
2970	0.276532	0	0	0	0.290610	0.588070	0.588070
2971	0.276581	0	0	0	0.308249	2.847135	2.847135
2972	-0.011900	0	0	0	-0.010775	2.278356	2.278356
2973	-0.069155	0	0	0	-0.066440	1.110990	1.110990
2974	0.311287	0	0	0	0.317390	0.894962	0.894962
2975	-0.063238	0	0	0	-0.058114	-0.000047	-0.000047
2976	-0.137961	0	0	0	-0.132260	1.969630	1.969630
2977	-0.005276	0	0	0	-0.004657	0.699569	0.699569
2978	-0.169337	0	0	0	-0.168276	0.478879	0.478879
2979	-0.096221	0	0	0	-0.091980	1.658356	1.658356
2980	0.467591	0	0	0	0.488941	1.938395	1.938395
2981	-0.097373	0	0	0	-0.092496	1.890057	1.890057
2982	-0.075377	0	1	1	-0.071504	2.624475	2.624475
2983	-0.024184	0	0	0	-0.022027	2.399313	2.399313
2984	0.185753	0	0	0	0.207536	1.098546	1.098546
2985	0.441972	0	0	0	0.469144	0.957363	0.957363
2986	0.222805	0	0	0	0.239908	0.696217	0.696217
2987	-0.150411	0	0	0	-0.147714	1.310693	1.310693
2988	-0.002447	0	0	0	-0.002052	0.573766	0.573766
2989	-0.040981	0	0	0	-0.039310	0.722338	0.722338
2990	-0.120939	0	0	0	-0.117831	1.306643	1.306643
2991	-0.153885	0	0	0	-0.149795	1.928959	1.928959
2992	-0.012204	0	4	4	-0.009523	2.571615	2.571615
2993	-0.130857	0	0	0	-0.128177	0.432803	0.432803
2994	0.332766	0	0	0	0.359775	0.564386	0.564386
2995	-0.136412	0	0	0	-0.131395	1.191104	1.191104
2996	0.445970	0	0	0	0.474490	0.786049	0.786049
2997	-0.044654	0	0	0	-0.039813	1.612863	1.612863
2998	-0.128158	0	0	0	-0.123361	0.442677	0.442677
2999	-0.013557	0	19	22	-0.011762	3.905402	3.905402
3000	0.115982	0	0	0	0.125408	0.573609	0.573609
3001	0.046364	0	0	0	0.055863	0.598325	0.598325
3002	-0.002400	0	0	0	-0.001941	1.095445	1.095445
3003	-0.135700	0	0	0	-0.135700	0.614124	0.614124
3004	-0.001767	0	0	0	0.011286	0.501683	0.501683
3005	0.523857	0	0	0	0.545575	0.705118	0.705118
3006	-0.024934	0	0	0	-0.011377	1.513485	1.513485
3007	-0.067380	0	4	4	-0.062257	3.124726	3.124726
3008	-0.082204	0	0	0	-0.078816	1.107242	1.107242
3009	-0.150005	0	0	0	-0.143862	0.841655	0.841655
3010	0.169470	0	0	0	0.172732	1.003174	1.003174
3011	0.387192	0	0	0	0.409064	1.271041	1.271041
3012	-0.005260	0	0	0	-0.004422	1.343327	1.343327
3013	0.088017	0	0	0	0.108587	0.764146	0.764146
3014	0.088079	0	0	0	0.108637	1.364896	1.364896
3015	0.178054	0	0	0	0.195722	1.119791	1.119791
3016	0.000641	0	0	0	0.011776	0.755317	0.755317
3017	-0.011741	0	1	1	-0.009897	2.584538	2.584538
3018	-0.055282	0	0	0	-0.054034	-0.000007	-0.000007
3019	0.012809	0	0	0	0.026881	0.643119	0.643119
3020	-0.071733	0	0	0	-0.067058	1.406121	1.406121
3021	-0.083299	0	0	0	-0.080945	1.214912	1.214912
3022	0.069593	0	0	0	0.082544	2.271916	2.271916
3023	-0.145186	0	0	0	-0.142553	1.125159	1.125159
3024	0.085799	0	0	0	0.096675	0.794977	0.794977
3025	-0.021550	0	0	0	-0.018378	0.819677	0.819677
3026	-0.021369	0	0	0	-0.019632	1.170185	1.170185
3027	-0.149356	0	0	0	-0.140765	1.314865	1.314865
3028	-0.079367	0	2	2	-0.074774	2.813106	2.813106
3029	-0.119297	0	0	0	-0.115111	0.545928	0.545928
3030	0.146293	0	0	0	0.160162	1.582414	1.582414
3031	-0.053303	0	0	0	-0.043767	1.867301	1.867301
3032	-0.025225	0	0	0	-0.022862	2.244159	2.244159
3033	-0.051310	0	0	0	-0.048521	1.618795	1.618795
3034	0.062901	0	0	0	0.075871	1.073723	1.073723
3035	-0.107277	0	0	0	-0.093092	1.738701	1.738701
3036	-0.063439	0	0	0	-0.059250	0.992878	0.992878
3037	-0.137907	0	0	0	-0.135009	1.707030	1.707030
3038	-0.010475	0	1	1	-0.009237	2.724804	2.724804
3039	0.608861	0	0	0	0.641885	1.083987	1.083987
3040	0.194015	0	0	0	0.215873	0.661973	0.661973
3041	0.081519	0	0	0	0.089324	0.870651	0.870651
3042	-0.102877	0	0	0	-0.099773	1.599519	1.599519
3043	0.309293	0	0	0	0.326920	0.964510	0.964510
3044	0.208058	0	0	0	0.220035	1.083533	1.083533
3045	-0.165748	0	0	0	-0.164305	1.221426	1.221426
3046	-0.024513	0	0	0	-0.022047	1.409552	1.409552
3047	0.586942	0	0	0	0.608414	1.088308	1.088308
3048	0.066777	0	0	0	0.080605	0.902089	0.902089
3049	-0.046806	0	0	0	-0.036474	1.385393	1.385393
3050	-0.104148	0	0	0	-0.097009	2.251112	2.251112
3051	0.019460	0	0	0	0.035427	0.918779	0.918779
3052	-0.033912	0	0	0	-0.030992	1.992126	1.992126
3053	0.325238	0	0	0	0.341692	0.644954	0.644954
3054	-0.082490	0	2	2	-0.076407	3.363888	3.363888
3055	-0.052085	0	0	0	-0.050010	1.062091	1.062091
3056	-0.131474	0	0	0	-0.122660	1.596807	1.596807
3057	0.297134	0	0	0	0.318452	0.962955	0.962955
3058	-0.068659	0	0	1	-0.064765	2.743816	2.743816
3059	0.518876	0	0	0	0.543933	1.786126	1.786126
3060	-0.079539	0	0	0	-0.071277	1.716429	1.716429
3061	0.504556	0	0	0	0.527680	1.722690	1.722690
3062	-0.136809	0	0	0	-0.126091	0.987982	0.987982
3063	-0.025841	0	0	0	-0.022461	1.477121	1.477121
3064	-0.000581	0	1	2	-0.000456	2.471554	2.471554
3065	-0.147419	0	0	0	-0.144193	0.492729	0.492729
3066	0.059597	0	0	0	0.080386	0.702492	0.702492
3067	-0.170040	0	0	0	-0.169338	0.898828	0.898828
3068	-0.064774	0	0	0	-0.058407	0.528695	0.528695
3069	0.194220	0	0	0	0.217833	0.956726	0.956726
3070	-0.128641	0	0	0	-0.124169	0.500111	0.500111
3071	-0.106328	0	0	0	-0.103158	1.765287	1.765287
