# generated_utc	2026-08-14T15:34:58+00:00
# script	probe_v6.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	1623
string	bos	rho	n_tok	dest	delta	t_star	runner_up	peak_val	tokens	token_ids	peak_20	peakpos_20	peak_38	peakpos_38	peak_281	peakpos_281	peak_464	peakpos_464	peak_1430	peakpos_1430	peak_1790	peakpos_1790	peak_1888	peakpos_1888	peak_2094	peakpos_2094	peak_2256	peakpos_2256	prefix	prefix_dest	prefix_delta	prefix_agrees	seed_name	seed_string	target_dest	branch	rng_seed	evaluation_index	source_string	source_token_ids	intended_token_ids	realised_token_ids	intended_n_tok	realised_n_tok	intended_edit_distance	realised_edit_distance	roundtrip_stable	intervention_agrees	edit_position
north Mackinaw	1	R	4	20	0.394163	3	1430	3.517595	["north", " Mack", "in", "aw"]	[43588, 16640, 259, 707]	3.517595	3	0.11632	0	1.283415	1	-0.001729	4	3.123432	3	2.346838	1	2.747657	1	0.239423	0	2.36087	0	north Mackin	20	0.394163	1	mackinaw_20	at Mackinaw	20	A_CARRIER	NA	51	at Mackinaw	[265, 16640, 259, 707]	[43588, 16640, 259, 707]	[43588, 16640, 259, 707]	4	4	1	1	1	1	NA
old Mackinaw	1	R	4	20	0.186298	3	1430	3.139143	["old", " Mack", "in", "aw"]	[727, 16640, 259, 707]	3.139143	3	0.11632	0	0.032734	1	0.242975	1	2.952845	3	2.151179	3	2.853751	1	0.239423	0	2.36087	0	old Mackin	20	0.186298	1	mackinaw_20	at Mackinaw	20	A_CARRIER	NA	52	at Mackinaw	[265, 16640, 259, 707]	[727, 16640, 259, 707]	[727, 16640, 259, 707]	4	4	1	1	1	1	NA
great Mackinaw	1	R	4	20	0.405946	3	1888	3.284484	["great", " Mack", "in", "aw"]	[18223, 16640, 259, 707]	3.284484	3	0.11632	0	0.210619	1	0.054712	1	2.868926	3	2.364815	2	2.878538	1	0.239423	0	2.36087	0	great Mackin	20	0.405946	1	mackinaw_20	at Mackinaw	20	A_CARRIER	NA	53	at Mackinaw	[265, 16640, 259, 707]	[18223, 16640, 259, 707]	[18223, 16640, 259, 707]	4	4	1	1	1	1	NA
we Mackinaw	1	R	4	20	0.307169	3	1790	3.126078	["we", " Mack", "in", "aw"]	[732, 16640, 259, 707]	3.126078	3	0.11632	0	0.322376	1	0.252283	1	2.569201	3	2.818908	1	2.63473	2	0.239423	0	2.36087	0	we Mackin	20	0.307169	1	mackinaw_20	at Mackinaw	20	A_CARRIER	NA	54	at Mackinaw	[265, 16640, 259, 707]	[732, 16640, 259, 707]	[732, 16640, 259, 707]	4	4	1	1	1	1	NA
he Mackinaw	1	R	4	20	0.152557	3	1790	3.042407	["he", " Mack", "in", "aw"]	[258, 16640, 259, 707]	3.042407	3	0.11632	0	0.023	1	0.21489	1	2.530852	3	2.88985	1	2.532879	2	0.239423	0	2.36087	0	he Mackin	20	0.152557	1	mackinaw_20	at Mackinaw	20	A_CARRIER	NA	55	at Mackinaw	[265, 16640, 259, 707]	[258, 16640, 259, 707]	[258, 16640, 259, 707]	4	4	1	1	1	1	NA
she Mackinaw	1	R	4	1790	0.041509	1	20	3.021878	["she", " Mack", "in", "aw"]	[7091, 16640, 259, 707]	2.980369	3	0.11632	0	0.00472	1	0.041438	1	2.500366	3	3.021878	1	2.526946	1	0.239423	0	2.36087	0	she	1790	0.494933	1	mackinaw_20	at Mackinaw	20	A_CARRIER	NA	56	at Mackinaw	[265, 16640, 259, 707]	[7091, 16640, 259, 707]	[7091, 16640, 259, 707]	4	4	1	1	1	1	NA
they Mackinaw	1	R	4	20	0.428208	3	1430	3.059291	["they", " Mack", "in", "aw"]	[9930, 16640, 259, 707]	3.059291	3	0.11632	0	-0.000821	0	0.274664	1	2.631083	3	2.371218	2	2.476812	2	0.239423	0	2.36087	0	they Mackin	20	0.428208	1	mackinaw_20	at Mackinaw	20	A_CARRIER	NA	57	at Mackinaw	[265, 16640, 259, 707]	[9930, 16640, 259, 707]	[9930, 16640, 259, 707]	4	4	1	1	1	1	NA
I Mackinaw	1	R	4	20	0.016532	3	1888	3.16707	["I", " Mack", "in", "aw"]	[40, 16640, 259, 707]	3.16707	3	0.11632	0	-0.000821	0	0.52131	2	2.675997	3	2.316808	3	3.150538	1	0.239423	0	2.36087	0	I Mackin	20	0.016532	1	mackinaw_20	at Mackinaw	20	A_CARRIER	NA	58	at Mackinaw	[265, 16640, 259, 707]	[40, 16640, 259, 707]	[40, 16640, 259, 707]	4	4	1	1	1	1	NA
you Mackinaw	1	R	4	20	0.204184	3	1888	3.013168	["you", " Mack", "in", "aw"]	[5832, 16640, 259, 707]	3.013168	3	0.11632	0	-0.000821	0	0.38756	1	2.481586	3	2.381735	3	2.808984	2	0.239423	0	2.36087	0	you Mackin	20	0.204184	1	mackinaw_20	at Mackinaw	20	A_CARRIER	NA	59	at Mackinaw	[265, 16640, 259, 707]	[5832, 16640, 259, 707]	[5832, 16640, 259, 707]	4	4	1	1	1	1	NA
past Mackinaw	1	R	4	20	0.403231	3	1430	3.29504	["past", " Mack", "in", "aw"]	[30119, 16640, 259, 707]	3.29504	3	0.11632	0	-0.000821	0	-0.002661	4	2.891809	3	2.574501	2	2.886931	1	0.239423	0	2.36087	0	past Mackin	20	0.403231	1	mackinaw_20	at Mackinaw	20	A_CARRIER	NA	60	at Mackinaw	[265, 16640, 259, 707]	[30119, 16640, 259, 707]	[30119, 16640, 259, 707]	4	4	1	1	1	1	NA
at Mackinaw	1	R	4	20	0.322105	3	1430	3.081347	["at", " Mack", "in", "aw"]	[265, 16640, 259, 707]	3.081347	3	0.11632	0	0.175272	2	-0.003387	4	2.759242	3	2.250798	1	2.295273	2	0.239423	0	2.36087	0	at Mackin	20	0.322105	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	1	at Mackinaw	[265, 16640, 259, 707]	[265, 16640, 259, 707]	[265, 16640, 259, 707]	4	4	0	0	1	1	NA
at Nantucket	1	R	4	858	0.116226	2	942	2.703563	["at", " N", "ant", "ucket"]	[265, 399, 415, 38811]	-0.00705	0	0.11632	0	0.661437	2	-0.033355	0	-0.046728	3	2.250798	1	2.265475	2	0.239423	0	2.36087	0	at N	858	0.336805	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	2	at Mackinaw	[265, 16640, 259, 707]	[265, 399, 415, 38811]	[265, 399, 415, 38811]	4	4	3	3	1	1	NA
at Iceland	1	R	2	2256	0.110071	0	1790	2.36087	["at", " Iceland"]	[265, 17333]	-0.00705	0	0.11632	0	0.095039	2	-0.033355	0	-0.122657	0	2.250798	1	2.242619	2	0.239423	0	2.36087	0				bos_footprint	mackinaw_20	at Mackinaw	20	B_GATE	NA	3	at Mackinaw	[265, 16640, 259, 707]	[265, 17333]	[265, 17333]	2	2	3	3	1	1	NA
at Greenland	1	R	2	1888	0.223001	2	2256	2.583871	["at", " Greenland"]	[265, 30155]	-0.00705	0	0.11632	0	0.294463	2	-0.033355	0	-0.122657	0	2.250798	1	2.583871	2	0.239423	0	2.36087	0	at Greenland	1888	0.223001	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	4	at Mackinaw	[265, 16640, 259, 707]	[265, 30155]	[265, 30155]	2	2	3	3	1	1	NA
at Labrador	1	R	2	1888	0.064945	2	2256	2.425815	["at", " Labrador"]	[265, 45246]	-0.00705	0	0.11632	0	0.073377	2	-0.033355	0	-0.122657	0	2.250798	1	2.425815	2	0.239423	0	2.36087	0	at Labrador	1888	0.064945	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	5	at Mackinaw	[265, 16640, 259, 707]	[265, 45246]	[265, 45246]	2	2	3	3	1	1	NA
at Patagonia	1	R	4	1956	0.183192	3	2256	2.544062	["at", " Pat", "agon", "ia"]	[265, 3208, 1840, 544]	0.442853	3	0.11632	0	0.117794	2	-0.002344	3	-0.057712	2	2.250798	1	2.128479	1	0.239423	0	2.36087	0	at Patagon	1956	0.183192	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	6	at Mackinaw	[265, 16640, 259, 707]	[265, 3208, 1840, 544]	[265, 3208, 1840, 544]	4	4	3	3	1	1	NA
at Zanzibar	1	R	5	1888	0.114269	2	1790	2.660555	["at", " Z", "anz", "ib", "ar"]	[265, 1168, 35410, 571, 283]	0.908258	4	0.11632	0	0.061237	1	-0.000536	4	0.151485	4	2.546286	4	2.660555	2	0.239423	0	2.36087	0	at Z	1888	0.299685	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	7	at Mackinaw	[265, 16640, 259, 707]	[265, 1168, 35410, 571, 283]	[265, 1168, 35410, 571, 283]	5	5	4	4	1	1	NA
at harbour	1	R	2	1888	0.030465	2	1790	2.519243	["at", " harbour"]	[265, 39720]	-0.00705	0	0.11632	0	1.835143	2	-0.033355	0	-0.122657	0	2.488778	2	2.519243	2	0.239423	0	2.36087	0	at harbour	1888	0.030465	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	8	at Mackinaw	[265, 16640, 259, 707]	[265, 39720]	[265, 39720]	2	2	3	3	1	1	NA
at anchor	1	R	2	2256	0.110071	0	1790	2.36087	["at", " anchor"]	[265, 18021]	-0.00705	0	0.11632	0	1.565228	2	-0.033355	0	-0.058918	2	2.250798	1	2.128479	1	0.239423	0	2.36087	0				bos_footprint	mackinaw_20	at Mackinaw	20	B_GATE	NA	9	at Mackinaw	[265, 16640, 259, 707]	[265, 18021]	[265, 18021]	2	2	3	3	1	1	NA
at rigging	1	R	2	2256	0.093037	0	1888	2.36087	["at", " rigging"]	[265, 48784]	-0.00705	0	0.11632	0	1.071041	2	-0.033355	0	-0.047499	2	2.250798	1	2.267833	2	0.239423	0	2.36087	0				bos_footprint	mackinaw_20	at Mackinaw	20	B_GATE	NA	10	at Mackinaw	[265, 16640, 259, 707]	[265, 48784]	[265, 48784]	2	2	3	3	1	1	NA
at fathom	1	R	3	1970	0.000606	2	2874	2.868954	["at", " f", "athom"]	[265, 277, 32910]	-0.00705	0	0.11632	0	2.4156	2	-0.033355	0	-0.093923	2	2.44429	3	2.584098	3	0.239423	0	2.36087	0	at f	1970	0.000606	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	11	at Mackinaw	[265, 16640, 259, 707]	[265, 277, 32910]	[265, 277, 32910]	3	3	3	3	1	1	NA
at leeward	1	R	4	2044	0.571843	3	1870	3.444853	["at", " le", "ew", "ard"]	[265, 443, 413, 446]	-0.00705	0	0.11632	0	1.904965	4	-0.031194	4	-0.040178	2	2.608959	4	2.128479	1	0.239423	0	2.36087	0	at leew	2044	0.571843	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	12	at Mackinaw	[265, 16640, 259, 707]	[265, 443, 413, 446]	[265, 443, 413, 446]	4	4	3	3	1	1	NA
at starboard	1	R	3	1888	0.115516	2	281	2.661423	["at", " star", "board"]	[265, 3491, 3526]	-0.00705	0	0.11632	0	2.545907	2	-0.000354	3	-0.029681	2	2.40803	2	2.661423	2	0.239423	0	2.36087	0	at star	1888	0.115515	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	13	at Mackinaw	[265, 16640, 259, 707]	[265, 3491, 3526]	[265, 3491, 3526]	3	3	3	3	1	1	NA
at binnacle	1	R	3	2874	0.21085	2	1790	3.117989	["at", " b", "innacle"]	[265, 275, 37087]	-0.004558	2	0.11632	0	2.595359	3	-0.033355	0	-0.050569	3	2.907138	3	2.341017	2	0.239423	0	2.36087	0	at b	2874	0.750139	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	14	at Mackinaw	[265, 16640, 259, 707]	[265, 275, 37087]	[265, 275, 37087]	3	3	3	3	1	1	NA
at scrimshaw	1	R	3	281	0.018266	3	1790	3.068661	["at", " scrim", "shaw"]	[265, 32157, 32832]	0.281239	3	0.11632	0	3.068661	3	-0.033355	0	-0.054068	3	3.050395	3	2.421295	2	0.239423	0	2.36087	0	at scrimshaw	281	0.018266	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	15	at Mackinaw	[265, 16640, 259, 707]	[265, 32157, 32832]	[265, 32157, 32832]	3	3	3	3	1	1	NA
at whale	1	R	2	2256	0.079786	0	1888	2.36087	["at", " whale"]	[265, 22206]	-0.00705	0	0.11632	0	0.913538	2	-0.033355	0	-0.122657	0	2.250798	1	2.281084	2	0.239423	0	2.36087	0				bos_footprint	mackinaw_20	at Mackinaw	20	B_GATE	NA	16	at Mackinaw	[265, 16640, 259, 707]	[265, 22206]	[265, 22206]	2	2	3	3	1	1	NA
at porpoise	1	R	4	1790	0.447321	3	2256	2.808191	["at", " por", "po", "ise"]	[265, 16964, 7501, 786]	-0.00705	0	0.11632	0	1.405534	4	-0.000461	3	-0.028783	4	2.808191	3	2.358228	2	0.239423	0	2.36087	0	at porpo	1790	0.447321	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	17	at Mackinaw	[265, 16640, 259, 707]	[265, 16964, 7501, 786]	[265, 16964, 7501, 786]	4	4	3	3	1	1	NA
at kraken	1	R	4	1790	0.167673	4	1888	2.638391	["at", " k", "ra", "ken"]	[265, 479, 430, 3464]	-0.00705	0	0.11632	0	2.415315	2	-0.018272	4	1.432525	3	2.638391	4	2.470718	2	0.239423	0	2.36087	0	at kraken	1790	0.167673	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	18	at Mackinaw	[265, 16640, 259, 707]	[265, 479, 430, 3464]	[265, 479, 430, 3464]	4	4	3	3	1	1	NA
at albatross	1	R	4	1787	0.316322	3	1790	3.008992	["at", " al", "bat", "ross"]	[265, 435, 8664, 1214]	-0.00705	0	0.11632	0	2.061871	2	-0.000943	4	-0.051982	2	2.692671	3	2.128479	1	0.239423	0	2.36087	0	at albat	1787	0.316322	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	19	at Mackinaw	[265, 16640, 259, 707]	[265, 435, 8664, 1214]	[265, 435, 8664, 1214]	4	4	3	3	1	1	NA
at petrel	1	R	3	2256	0.018538	0	1888	2.36087	["at", " pet", "rel"]	[265, 4273, 2411]	-0.00705	0	0.11632	0	1.989145	2	-0.001958	3	-0.122657	0	2.250798	1	2.342332	2	0.239423	0	2.36087	0				bos_footprint	mackinaw_20	at Mackinaw	20	B_GATE	NA	20	at Mackinaw	[265, 16640, 259, 707]	[265, 4273, 2411]	[265, 4273, 2411]	3	3	3	3	1	1	NA
at cormorant	1	R	5	1790	0.16828	3	2874	2.82919	["at", " c", "orm", "or", "ant"]	[265, 269, 579, 273, 415]	-0.00705	0	0.11632	0	2.543417	2	-0.01985	4	-0.030064	5	2.82919	3	2.406865	5	0.239423	0	2.36087	0	at corm	1790	0.16828	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	21	at Mackinaw	[265, 16640, 259, 707]	[265, 269, 579, 273, 415]	[265, 269, 579, 273, 415]	5	5	4	4	1	1	NA
at tavern	1	R	2	1888	0.037415	2	2256	2.398284	["at", " tavern"]	[265, 42488]	-0.00705	0	0.11632	0	0.970199	2	0.143889	2	-0.122657	0	2.250798	1	2.398284	2	0.239423	0	2.36087	0	at tavern	1888	0.037415	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	22	at Mackinaw	[265, 16640, 259, 707]	[265, 42488]	[265, 42488]	2	2	3	3	1	1	NA
at chowder	1	R	3	281	0.063373	2	1790	2.691023	["at", " ch", "owder"]	[265, 442, 34656]	-0.00705	0	0.11632	0	2.691023	2	-0.033355	0	0.137888	3	2.62765	3	2.297047	2	0.239423	0	2.36087	0	at ch	281	0.256334	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	23	at Mackinaw	[265, 16640, 259, 707]	[265, 442, 34656]	[265, 442, 34656]	3	3	3	3	1	1	NA
at ledger	1	R	2	1888	0.190472	2	1790	2.649747	["at", " ledger"]	[265, 37208]	-0.00705	0	0.11632	0	1.460037	2	0.002919	2	-0.046825	2	2.459275	2	2.649747	2	0.239423	0	2.36087	0	at ledger	1888	0.190472	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	24	at Mackinaw	[265, 16640, 259, 707]	[265, 37208]	[265, 37208]	2	2	3	3	1	1	NA
at pulpit	1	R	3	1888	0.216034	2	2256	2.576904	["at", " pul", "pit"]	[265, 17472, 15544]	-0.00705	0	0.11632	0	1.813372	2	0.014622	2	-0.087354	2	2.250798	1	2.576904	2	0.239423	0	2.36087	0	at pul	1888	0.216035	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	25	at Mackinaw	[265, 16640, 259, 707]	[265, 17472, 15544]	[265, 17472, 15544]	3	3	3	3	1	1	NA
at sermon	1	R	2	1888	0.309588	2	2256	2.670458	["at", " sermon"]	[265, 39362]	-0.00705	0	0.11632	0	1.432745	2	-0.033355	0	-0.122657	0	2.250798	1	2.670458	2	0.239423	0	2.36087	0	at sermon	1888	0.309588	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	26	at Mackinaw	[265, 16640, 259, 707]	[265, 39362]	[265, 39362]	2	2	3	3	1	1	NA
at parson	1	R	3	281	0.097398	2	2874	2.481236	["at", " p", "arson"]	[265, 279, 12613]	-0.00705	0	0.11632	0	2.481236	2	-0.033355	0	-0.049276	2	2.257427	3	2.128479	1	0.239423	0	2.36087	0	at p	281	0.097398	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	27	at Mackinaw	[265, 16640, 259, 707]	[265, 279, 12613]	[265, 279, 12613]	3	3	3	3	1	1	NA
at compass	1	R	2	1888	0.198832	2	2256	2.559702	["at", " compass"]	[265, 31855]	-0.00705	0	0.11632	0	1.818644	2	-0.033355	0	-0.105277	2	2.322845	2	2.559702	2	0.239423	0	2.36087	0	at compass	1888	0.198832	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	28	at Mackinaw	[265, 16640, 259, 707]	[265, 31855]	[265, 31855]	2	2	3	3	1	1	NA
at quadrant	1	R	3	750	0.425726	3	1790	3.062566	["at", " quad", "rant"]	[265, 15094, 5250]	-0.00705	0	0.11632	0	1.343203	2	-0.018734	3	-0.001064	3	2.63684	3	2.502862	2	0.239423	0	2.36087	0	at quadrant	750	0.425726	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	29	at Mackinaw	[265, 16640, 259, 707]	[265, 15094, 5250]	[265, 15094, 5250]	3	3	3	3	1	1	NA
at sextant	1	R	4	25	0.286966	3	2364	2.682035	["at", " se", "xt", "ant"]	[265, 384, 742, 415]	-0.00705	0	0.11632	0	2.314292	2	-0.01183	4	0.342826	3	2.250798	1	2.128479	1	0.239423	0	2.36087	0	at sext	25	0.321165	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	30	at Mackinaw	[265, 16640, 259, 707]	[265, 384, 742, 415]	[265, 384, 742, 415]	4	4	3	3	1	1	NA
at chronometer	1	R	3	1888	0.522209	2	2256	2.883079	["at", " chron", "ometer"]	[265, 16199, 15635]	-0.00705	0	0.11632	0	1.438819	2	-0.033355	0	-0.101714	2	2.250798	1	2.883079	2	0.239423	0	2.36087	0	at chron	1888	0.52221	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	31	at Mackinaw	[265, 16640, 259, 707]	[265, 16199, 15635]	[265, 16199, 15635]	3	3	3	3	1	1	NA
at lantern	1	R	2	1888	0.105213	2	2256	2.466083	["at", " lantern"]	[265, 41207]	-0.00705	0	0.11632	0	1.301073	2	-0.033355	0	-0.119429	2	2.250798	1	2.466083	2	0.239423	0	2.36087	0	at lantern	1888	0.105213	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	32	at Mackinaw	[265, 16640, 259, 707]	[265, 41207]	[265, 41207]	2	2	3	3	1	1	NA
at robin	1	R	3	281	1.049644	3	2256	3.410514	["at", " rob", "in"]	[265, 3857, 259]	-0.00705	0	0.11632	0	3.410514	3	-0.033355	0	-0.030447	2	2.250798	1	2.183645	2	0.239423	0	2.36087	0	at robin	281	1.049644	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	33	at Mackinaw	[265, 16640, 259, 707]	[265, 3857, 259]	[265, 3857, 259]	3	3	2	2	1	1	NA
at cabin	1	R	2	1888	0.011854	2	2256	2.372724	["at", " cabin"]	[265, 9351]	-0.00705	0	0.11632	0	1.059412	2	-0.033355	0	-0.100764	2	2.250798	1	2.372724	2	0.239423	0	2.36087	0	at cabin	1888	0.011854	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	34	at Mackinaw	[265, 16640, 259, 707]	[265, 9351]	[265, 9351]	2	2	3	3	1	1	NA
at napkin	1	R	3	1888	0.302028	2	2256	2.662898	["at", " nap", "kin"]	[265, 25422, 5116]	-0.00705	0	0.11632	0	1.439004	2	-0.033355	0	-0.122657	0	2.250798	1	2.662898	2	0.239423	0	2.36087	0	at nap	1888	0.302028	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	35	at Mackinaw	[265, 16640, 259, 707]	[265, 25422, 5116]	[265, 25422, 5116]	3	3	3	3	1	1	NA
at coffin	1	R	2	1888	0.249644	2	2256	2.610514	["at", " coffin"]	[265, 30834]	-0.00705	0	0.11632	0	0.520872	2	0.076932	2	-0.08705	2	2.273228	2	2.610514	2	0.239423	0	2.36087	0	at coffin	1888	0.249644	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	36	at Mackinaw	[265, 16640, 259, 707]	[265, 30834]	[265, 30834]	2	2	3	3	1	1	NA
at muffin	1	R	3	2256	0.057283	0	1790	2.36087	["at", " muff", "in"]	[265, 27563, 259]	-0.00705	0	0.11632	0	1.745749	2	-0.033355	0	-0.092017	3	2.303587	2	2.186524	2	0.239423	0	2.36087	0				bos_footprint	mackinaw_20	at Mackinaw	20	B_GATE	NA	37	at Mackinaw	[265, 16640, 259, 707]	[265, 27563, 259]	[265, 27563, 259]	3	3	2	2	1	1	NA
at goblin	1	R	2	1790	0.008677	2	1888	2.640662	["at", " goblin"]	[265, 44625]	-0.00705	0	0.11632	0	1.859228	2	-0.033355	0	-0.119479	2	2.640662	2	2.631986	2	0.239423	0	2.36087	0	at goblin	1790	0.008677	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	38	at Mackinaw	[265, 16640, 259, 707]	[265, 44625]	[265, 44625]	2	2	3	3	1	1	NA
at basin	1	R	2	1790	0.019525	2	2256	2.380395	["at", " basin"]	[265, 34164]	-0.00705	0	0.11632	0	1.729853	2	-0.033355	0	-0.085045	2	2.380395	2	2.206854	2	0.239423	0	2.36087	0	at basin	1790	0.019525	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	39	at Mackinaw	[265, 16640, 259, 707]	[265, 34164]	[265, 34164]	2	2	3	3	1	1	NA
at margin	1	R	2	2256	0.110071	0	1790	2.36087	["at", " margin"]	[265, 10330]	-0.00705	0	0.11632	0	1.17075	2	-0.033355	0	-0.006899	2	2.250798	1	2.128479	1	0.239423	0	2.36087	0				bos_footprint	mackinaw_20	at Mackinaw	20	B_GATE	NA	40	at Mackinaw	[265, 16640, 259, 707]	[265, 10330]	[265, 10330]	2	2	3	3	1	1	NA
at Franklin	1	R	2	2256	0.110071	0	1790	2.36087	["at", " Franklin"]	[265, 14021]	-0.00705	0	0.11632	0	0.061237	1	-0.033355	0	-0.062886	2	2.250798	1	2.128479	1	0.239423	0	2.36087	0				bos_footprint	mackinaw_20	at Mackinaw	20	B_GATE	NA	41	at Mackinaw	[265, 16640, 259, 707]	[265, 14021]	[265, 14021]	2	2	3	3	1	1	NA
at Dublin	1	R	2	2256	0.008197	0	1888	2.36087	["at", " Dublin"]	[265, 18220]	0.110274	2	0.11632	0	0.061237	1	-0.033355	0	-0.034496	2	2.250798	1	2.352673	2	0.239423	0	2.36087	0				bos_footprint	mackinaw_20	at Mackinaw	20	B_GATE	NA	42	at Mackinaw	[265, 16640, 259, 707]	[265, 18220]	[265, 18220]	2	2	3	3	1	1	NA
at Berlin	1	R	2	1888	0.064267	2	2256	2.425137	["at", " Berlin"]	[265, 11307]	-0.00705	0	0.11632	0	0.359702	2	-0.033355	0	-0.060029	2	2.250798	1	2.425137	2	0.239423	0	2.36087	0	at Berlin	1888	0.064267	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	43	at Mackinaw	[265, 16640, 259, 707]	[265, 11307]	[265, 11307]	2	2	3	3	1	1	NA
at Austin	1	R	2	2256	0.110071	0	1790	2.36087	["at", " Austin"]	[265, 9533]	-0.00705	0	0.11632	0	0.13407	2	-0.033355	0	-0.022311	2	2.250798	1	2.128479	1	0.239423	0	2.36087	0				bos_footprint	mackinaw_20	at Mackinaw	20	B_GATE	NA	44	at Mackinaw	[265, 16640, 259, 707]	[265, 9533]	[265, 9533]	2	2	3	3	1	1	NA
at Merlin	1	R	2	1888	0.299031	2	2256	2.659901	["at", " Merlin"]	[265, 32918]	-0.00705	0	0.11632	0	0.10155	2	-0.033355	0	-0.078588	2	2.250798	1	2.659901	2	0.239423	0	2.36087	0	at Merlin	1888	0.299031	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	45	at Mackinaw	[265, 16640, 259, 707]	[265, 32918]	[265, 32918]	2	2	3	3	1	1	NA
at Latin	1	R	2	2256	0.110071	0	1790	2.36087	["at", " Latin"]	[265, 9133]	0.655286	2	0.11632	0	0.061237	1	-0.033355	0	-0.042259	2	2.250798	1	2.128479	1	0.239423	0	2.36087	0				bos_footprint	mackinaw_20	at Mackinaw	20	B_GATE	NA	46	at Mackinaw	[265, 16640, 259, 707]	[265, 9133]	[265, 9133]	2	2	3	3	1	1	NA
at thunder	1	R	2	1888	0.241186	2	2256	2.602056	["at", " thunder"]	[265, 18355]	-0.00705	0	0.11632	0	1.820026	2	-0.033355	0	-0.122657	0	2.322733	2	2.602056	2	0.239423	0	2.36087	0	at thunder	1888	0.241186	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	47	at Mackinaw	[265, 16640, 259, 707]	[265, 18355]	[265, 18355]	2	2	3	3	1	1	NA
at marrow	1	R	2	1790	0.334749	2	2256	2.695619	["at", " marrow"]	[265, 44173]	-0.00705	0	0.11632	0	1.076683	2	0.380921	2	-0.081465	2	2.695619	2	2.13954	2	0.239423	0	2.36087	0	at marrow	1790	0.334749	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	48	at Mackinaw	[265, 16640, 259, 707]	[265, 44173]	[265, 44173]	2	2	3	3	1	1	NA
at gospel	1	R	2	1888	0.191751	2	1790	2.618474	["at", " gospel"]	[265, 21443]	-0.00705	0	0.11632	0	2.164936	2	-0.033355	0	-0.078509	2	2.426723	2	2.618474	2	0.239423	0	2.36087	0	at gospel	1888	0.191751	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	49	at Mackinaw	[265, 16640, 259, 707]	[265, 21443]	[265, 21443]	2	2	3	3	1	1	NA
at iron	1	R	2	1888	0.078055	2	2256	2.438925	["at", " iron"]	[265, 6953]	-0.00705	0	0.11632	0	1.929294	2	-0.023636	2	-0.037587	2	2.250798	1	2.438925	2	0.239423	0	2.36087	0	at iron	1888	0.078055	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	50	at Mackinaw	[265, 16640, 259, 707]	[265, 6953]	[265, 6953]	2	2	3	3	1	1	NA
at canvas	1	R	2	1888	0.397439	2	2256	2.758309	["at", " canvas"]	[265, 21978]	-0.00705	0	0.11632	0	1.756548	2	-0.033355	0	-0.035851	2	2.250798	1	2.758309	2	0.239423	0	2.36087	0	at canvas	1888	0.397439	1	mackinaw_20	at Mackinaw	20	B_GATE	NA	51	at Mackinaw	[265, 16640, 259, 707]	[265, 21978]	[265, 21978]	2	2	3	3	1	1	NA
