# generated_utc	2026-08-14T19:14:46+00:00
# script	probe_v11.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	650
case_id	branch	seed_id	variant	carrier_id	carrier	leading_prefix	first	connector	second	construction	continuation_id	continuation	string	n_tok	tokens	token_ids	pre_second_body_tokens	second_realised_tokens	completion_pos	completion_token	raw_pre_second_541	raw_completion_541	raw_completion_increment	raw_completion_best_other	raw_completion_best_other_value	raw_completion_margin	peak_541	peakpos_541	peak_token_541	best_other	best_other_peak	signed_541_margin	dest	retained_541	winner_peak	reported_delta	target_peaks_at_completion	baseline_variant	notes	native_connector	frame_class	source_provenance	known_member	related_member	arbitrary_a	arbitrary_b
FRAME_CROSS__TO_SHOULDER__KNOWN_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_NO_CONNECTOR	THE_PHRASE	the phrase 		shoulder		shoulder	shoulder shoulder	NONE		the phrase shoulder shoulder	4	["the", " phrase", " shoulder", " shoulder"]	[1169, 9546, 8163, 8163]	3	1	4	 shoulder	-0.093324	-0.168151	-0.074828	1790	2.767744	-2.935895	-0.000102	0	<BOS>	2073	3.233145	-3.233247	2073	0	3.233145	0.465401	0	KNOWN_REPEAT	known repetition with connector removed	to	NO_CONNECTOR	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
FRAME_CROSS__TO_SHOULDER__ARBITRARY_NO_CONNECTOR__THE_PHRASE__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_NO_CONNECTOR	THE_PHRASE	the phrase 		copper		copper	copper copper	NONE		the phrase copper copper	4	["the", " phrase", " copper", " copper"]	[1169, 9546, 15317, 15317]	3	1	4	 copper	-0.044738	-0.168583	-0.123845	1336	2.072869	-2.241452	-0.000102	0	<BOS>	2073	3.233145	-3.233247	2073	0	3.233145	0.48939	0	KNOWN_REPEAT	arbitrary repetition with connector removed	to	NO_CONNECTOR	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
FRAME_CROSS__TO_SHOULDER__KNOWN_REPEAT__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_REPEAT	THEY_SAID	they said 		shoulder	to	shoulder	shoulder to shoulder	NONE		they said shoulder to shoulder	5	["they", " said", " shoulder", " to", " shoulder"]	[9930, 531, 8163, 284, 8163]	4	1	5	 shoulder	-0.004769	4.702435	4.707203	2659	4.261381	0.441054	4.702435	5	 shoulder	2659	4.261381	0.441054	541	1	4.702435	0.441054	1	KNOWN_REPEAT	known member repeated in native connector frame	to	KNOWN_REPEAT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
FRAME_CROSS__TO_SHOULDER__KNOWN_RELATED__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_RELATED	THEY_SAID	they said 		shoulder	to	knee	shoulder to knee	NONE		they said shoulder to knee	5	["they", " said", " shoulder", " to", " knee"]	[9930, 531, 8163, 284, 10329]	4	1	5	 knee	-0.004769	1.972085	1.976854	2659	2.323224	-0.351139	1.972085	5	 knee	419	3.46509	-1.493004	419	0	3.46509	0.741742	1	KNOWN_REPEAT	known first plus related distinct second	to	RELATED_DISTINCT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
FRAME_CROSS__TO_SHOULDER__KNOWN_ARBITRARY__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_ARBITRARY	THEY_SAID	they said 		shoulder	to	garden	shoulder to garden	NONE		they said shoulder to garden	5	["they", " said", " shoulder", " to", " garden"]	[9930, 531, 8163, 284, 11376]	4	1	5	 garden	-0.004769	-0.067237	-0.062469	1888	2.429151	-2.496388	-0.000102	0	<BOS>	419	3.46509	-3.465192	419	0	3.46509	0.741742	0	KNOWN_REPEAT	known first plus arbitrary distinct second	to	ARBITRARY_DISTINCT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
FRAME_CROSS__TO_SHOULDER__ARBITRARY_KNOWN__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_KNOWN	THEY_SAID	they said 		copper	to	shoulder	copper to shoulder	NONE		they said copper to shoulder	5	["they", " said", " copper", " to", " shoulder"]	[9930, 531, 15317, 284, 8163]	4	1	5	 shoulder	-0.004928	-0.149305	-0.144377	1790	2.792355	-2.94166	-0.000102	0	<BOS>	1790	2.792355	-2.792457	1790	0	2.792355	0.431485	0	KNOWN_REPEAT	arbitrary first plus known second	to	ARBITRARY_DISTINCT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
FRAME_CROSS__TO_SHOULDER__ARBITRARY_REPEAT__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_REPEAT	THEY_SAID	they said 		copper	to	copper	copper to copper	NONE		they said copper to copper	5	["they", " said", " copper", " to", " copper"]	[9930, 531, 15317, 284, 15317]	4	1	5	 copper	-0.004928	1.857586	1.862514	2566	2.935223	-1.077637	1.857586	5	 copper	2566	2.935223	-1.077637	2566	0	2.935223	0.377244	1	KNOWN_REPEAT	predeclared arbitrary member repeated	to	NOVEL_REPEAT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
FRAME_CROSS__TO_SHOULDER__ARBITRARY_DISTINCT__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_DISTINCT	THEY_SAID	they said 		copper	to	garden	copper to garden	NONE		they said copper to garden	5	["they", " said", " copper", " to", " garden"]	[9930, 531, 15317, 284, 11376]	4	1	5	 garden	-0.004928	-0.160602	-0.155674	1888	2.510928	-2.67153	-0.000102	0	<BOS>	1790	2.557979	-2.558081	1790	0	2.557979	0.047051	0	KNOWN_REPEAT	two predeclared arbitrary members	to	NOVEL_DISTINCT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
FRAME_CROSS__TO_SHOULDER__KNOWN_NO_CONNECTOR__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	KNOWN_NO_CONNECTOR	THEY_SAID	they said 		shoulder		shoulder	shoulder shoulder	NONE		they said shoulder shoulder	4	["they", " said", " shoulder", " shoulder"]	[9930, 531, 8163, 8163]	3	1	4	 shoulder	-0.081188	-0.169925	-0.088737	1790	2.8205	-2.990425	-0.000102	0	<BOS>	1790	2.8205	-2.820602	1790	0	2.8205	0.45963	0	KNOWN_REPEAT	known repetition with connector removed	to	NO_CONNECTOR	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
FRAME_CROSS__TO_SHOULDER__ARBITRARY_NO_CONNECTOR__THEY_SAID__NONE	FRAME_CROSS	TO_SHOULDER	ARBITRARY_NO_CONNECTOR	THEY_SAID	they said 		copper		copper	copper copper	NONE		they said copper copper	4	["they", " said", " copper", " copper"]	[9930, 531, 15317, 15317]	3	1	4	 copper	-0.068653	-0.147347	-0.078694	2566	2.478545	-2.625891	-0.000102	0	<BOS>	2566	2.478545	-2.478647	2566	0	2.478545	0.117675	0	KNOWN_REPEAT	arbitrary repetition with connector removed	to	NO_CONNECTOR	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
REPEAT_CONNECTOR__TO_SHOULDER__AND__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	BARE			shoulder	and	shoulder	shoulder and shoulder	NONE		shoulder and shoulder	4	["sh", "oulder", " and", " shoulder"]	[1477, 17601, 290, 8163]	3	1	4	 shoulder	-0.012302	2.712317	2.72462	2659	3.990802	-1.278485	2.712317	4	 shoulder	2659	3.990802	-1.278485	2659	0	3.990802	1.130289	1	TO	connector substitution under exact repetition	to	KNOWN_REPEAT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
REPEAT_CONNECTOR__TO_SHOULDER__OR__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	BARE			shoulder	or	shoulder	shoulder or shoulder	NONE		shoulder or shoulder	4	["sh", "oulder", " or", " shoulder"]	[1477, 17601, 393, 8163]	3	1	4	 shoulder	-0.000702	2.790346	2.791049	2659	3.951643	-1.161297	2.790346	4	 shoulder	2659	3.951643	-1.161297	2659	0	3.951643	1.09113	1	TO	connector substitution under exact repetition	to	KNOWN_REPEAT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
REPEAT_CONNECTOR__TO_SHOULDER__TO__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	BARE			shoulder	to	shoulder	shoulder to shoulder	NONE		shoulder to shoulder	4	["sh", "oulder", " to", " shoulder"]	[1477, 17601, 284, 8163]	3	1	4	 shoulder	-0.002575	3.535973	3.538547	2659	3.45459	0.081383	3.535973	4	 shoulder	2659	3.45459	0.081383	541	1	3.535973	0.081383	1	TO	native connector	to	KNOWN_REPEAT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
REPEAT_CONNECTOR__TO_SHOULDER__BY__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	BARE			shoulder	by	shoulder	shoulder by shoulder	NONE		shoulder by shoulder	4	["sh", "oulder", " by", " shoulder"]	[1477, 17601, 416, 8163]	3	1	4	 shoulder	-0.039742	2.80386	2.843602	2659	2.364107	0.439753	2.80386	4	 shoulder	1790	2.860513	-0.056654	1790	0	2.860513	0.056654	1	TO	connector substitution under exact repetition	to	KNOWN_REPEAT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__BARE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	BARE			shoulder	after	shoulder	shoulder after shoulder	NONE		shoulder after shoulder	4	["sh", "oulder", " after", " shoulder"]	[1477, 17601, 706, 8163]	3	1	4	 shoulder	-0.029774	1.418407	1.448182	1790	1.925437	-0.50703	1.418407	4	 shoulder	1790	2.860513	-1.442106	1790	0	2.860513	0.145295	1	TO	connector substitution under exact repetition	to	KNOWN_REPEAT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
REPEAT_CONNECTOR__TO_SHOULDER__AND__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	V9_SPACE		 	shoulder	and	shoulder	shoulder and shoulder	NONE		 shoulder and shoulder	3	[" shoulder", " and", " shoulder"]	[8163, 290, 8163]	2	1	3	 shoulder	-0.035725	3.416621	3.452347	2659	4.39686	-0.980238	3.416621	3	 shoulder	2659	4.39686	-0.980238	2659	0	4.39686	0.785001	1	TO	connector substitution under exact repetition	to	KNOWN_REPEAT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
REPEAT_CONNECTOR__TO_SHOULDER__OR__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	V9_SPACE		 	shoulder	or	shoulder	shoulder or shoulder	NONE		 shoulder or shoulder	3	[" shoulder", " or", " shoulder"]	[8163, 393, 8163]	2	1	3	 shoulder	-0.002895	2.792932	2.795827	2659	4.060572	-1.267639	2.792932	3	 shoulder	2659	4.060572	-1.267639	2659	0	4.060572	0.448713	1	TO	connector substitution under exact repetition	to	KNOWN_REPEAT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
REPEAT_CONNECTOR__TO_SHOULDER__TO__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	V9_SPACE		 	shoulder	to	shoulder	shoulder to shoulder	NONE		 shoulder to shoulder	3	[" shoulder", " to", " shoulder"]	[8163, 284, 8163]	2	1	3	 shoulder	-0.012191	4.079755	4.091946	2659	3.416232	0.663523	4.079755	3	 shoulder	1790	3.611859	0.467897	541	1	4.079755	0.467897	1	TO	native connector	to	KNOWN_REPEAT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
REPEAT_CONNECTOR__TO_SHOULDER__BY__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	V9_SPACE		 	shoulder	by	shoulder	shoulder by shoulder	NONE		 shoulder by shoulder	3	[" shoulder", " by", " shoulder"]	[8163, 416, 8163]	2	1	3	 shoulder	-0.11283	3.944086	4.056916	2659	3.224403	0.719683	3.944086	3	 shoulder	1790	3.611859	0.332227	541	1	3.944086	0.332227	1	TO	connector substitution under exact repetition	to	KNOWN_REPEAT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__V9_SPACE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	V9_SPACE		 	shoulder	after	shoulder	shoulder after shoulder	NONE		 shoulder after shoulder	3	[" shoulder", " after", " shoulder"]	[8163, 706, 8163]	2	1	3	 shoulder	-0.05354	2.731725	2.785265	1738	2.278136	0.453589	2.731725	3	 shoulder	1790	3.611859	-0.880134	1790	0	3.611859	0.454366	1	TO	connector substitution under exact repetition	to	KNOWN_REPEAT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
REPEAT_CONNECTOR__TO_SHOULDER__AND__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	THE_PHRASE	the phrase 		shoulder	and	shoulder	shoulder and shoulder	NONE		the phrase shoulder and shoulder	5	["the", " phrase", " shoulder", " and", " shoulder"]	[1169, 9546, 8163, 290, 8163]	4	1	5	 shoulder	-0.014714	3.061928	3.076642	2659	4.261178	-1.19925	3.061928	5	 shoulder	2659	4.261178	-1.19925	2659	0	4.261178	1.028033	1	TO	connector substitution under exact repetition	to	KNOWN_REPEAT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
REPEAT_CONNECTOR__TO_SHOULDER__OR__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	THE_PHRASE	the phrase 		shoulder	or	shoulder	shoulder or shoulder	NONE		the phrase shoulder or shoulder	5	["the", " phrase", " shoulder", " or", " shoulder"]	[1169, 9546, 8163, 393, 8163]	4	1	5	 shoulder	-0.000883	2.424437	2.42532	2659	3.966397	-1.54196	2.424437	5	 shoulder	2659	3.966397	-1.54196	2659	0	3.966397	0.733252	1	TO	connector substitution under exact repetition	to	KNOWN_REPEAT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
REPEAT_CONNECTOR__TO_SHOULDER__TO__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	THE_PHRASE	the phrase 		shoulder	to	shoulder	shoulder to shoulder	NONE		the phrase shoulder to shoulder	5	["the", " phrase", " shoulder", " to", " shoulder"]	[1169, 9546, 8163, 284, 8163]	4	1	5	 shoulder	-0.023426	4.283243	4.306669	2659	3.756585	0.526658	4.283243	5	 shoulder	2659	3.756585	0.526658	541	1	4.283243	0.526658	1	TO	native connector	to	KNOWN_REPEAT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
REPEAT_CONNECTOR__TO_SHOULDER__BY__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	THE_PHRASE	the phrase 		shoulder	by	shoulder	shoulder by shoulder	NONE		the phrase shoulder by shoulder	5	["the", " phrase", " shoulder", " by", " shoulder"]	[1169, 9546, 8163, 416, 8163]	4	1	5	 shoulder	-0.083015	3.521311	3.604326	2659	3.047828	0.473484	3.521311	5	 shoulder	2073	3.233145	0.288166	541	1	3.521311	0.288166	1	TO	connector substitution under exact repetition	to	KNOWN_REPEAT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__THE_PHRASE__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	THE_PHRASE	the phrase 		shoulder	after	shoulder	shoulder after shoulder	NONE		the phrase shoulder after shoulder	5	["the", " phrase", " shoulder", " after", " shoulder"]	[1169, 9546, 8163, 706, 8163]	4	1	5	 shoulder	-0.044348	2.614008	2.658356	2659	2.060624	0.553384	2.614008	5	 shoulder	2073	3.233145	-0.619137	2073	0	3.233145	0.48939	1	TO	connector substitution under exact repetition	to	KNOWN_REPEAT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
REPEAT_CONNECTOR__TO_SHOULDER__AND__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AND	THEY_SAID	they said 		shoulder	and	shoulder	shoulder and shoulder	NONE		they said shoulder and shoulder	5	["they", " said", " shoulder", " and", " shoulder"]	[9930, 531, 8163, 290, 8163]	4	1	5	 shoulder	-0.015164	3.592134	3.607299	2659	4.975131	-1.382996	3.592134	5	 shoulder	2659	4.975131	-1.382996	2659	0	4.975131	1.382996	1	TO	connector substitution under exact repetition	to	KNOWN_REPEAT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
REPEAT_CONNECTOR__TO_SHOULDER__OR__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	OR	THEY_SAID	they said 		shoulder	or	shoulder	shoulder or shoulder	NONE		they said shoulder or shoulder	5	["they", " said", " shoulder", " or", " shoulder"]	[9930, 531, 8163, 393, 8163]	4	1	5	 shoulder	-0.000243	2.708457	2.7087	2659	4.414771	-1.706313	2.708457	5	 shoulder	2659	4.414771	-1.706313	2659	0	4.414771	1.691423	1	TO	connector substitution under exact repetition	to	KNOWN_REPEAT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
REPEAT_CONNECTOR__TO_SHOULDER__TO__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	TO	THEY_SAID	they said 		shoulder	to	shoulder	shoulder to shoulder	NONE		they said shoulder to shoulder	5	["they", " said", " shoulder", " to", " shoulder"]	[9930, 531, 8163, 284, 8163]	4	1	5	 shoulder	-0.004769	4.702435	4.707203	2659	4.261381	0.441054	4.702435	5	 shoulder	2659	4.261381	0.441054	541	1	4.702435	0.441054	1	TO	native connector	to	KNOWN_REPEAT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
REPEAT_CONNECTOR__TO_SHOULDER__BY__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	BY	THEY_SAID	they said 		shoulder	by	shoulder	shoulder by shoulder	NONE		they said shoulder by shoulder	5	["they", " said", " shoulder", " by", " shoulder"]	[9930, 531, 8163, 416, 8163]	4	1	5	 shoulder	-0.036132	4.031623	4.067755	2659	3.552334	0.479289	4.031623	5	 shoulder	2659	3.552334	0.479289	541	1	4.031623	0.479289	1	TO	connector substitution under exact repetition	to	KNOWN_REPEAT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
REPEAT_CONNECTOR__TO_SHOULDER__AFTER__THEY_SAID__NONE	REPEAT_CONNECTOR	TO_SHOULDER	AFTER	THEY_SAID	they said 		shoulder	after	shoulder	shoulder after shoulder	NONE		they said shoulder after shoulder	5	["they", " said", " shoulder", " after", " shoulder"]	[9930, 531, 8163, 706, 8163]	4	1	5	 shoulder	-0.018661	3.212726	3.231386	1738	2.973874	0.238852	3.212726	5	 shoulder	1738	2.973874	0.238852	541	1	3.212726	0.238852	1	TO	connector substitution under exact repetition	to	KNOWN_REPEAT	HELDOUT_FAMILIAR	shoulder	knee	copper	garden
PRONOMINAL_RECURRENCE__PRONOMINAL__ONE_AFTER_ANOTHER__BARE__NONE	PRONOMINAL_RECURRENCE	PRONOMINAL	ONE_AFTER_ANOTHER	BARE			one	after	another	one after another	NONE		one after another	3	["one", " after", " another"]	[505, 706, 1194]	2	1	3	 another	-0.060178	4.607871	4.668049	2286	3.494074	1.113797	4.607871	3	 another	2286	3.494074	1.113797	541	1	4.607871	1.113797	1	ONE_AFTER_ANOTHER	declared pronominal or correlative recurrence control	after	PRONOMINAL_RECURRENCE	V9_ATTESTED	one	another	gravel	
PRONOMINAL_RECURRENCE__PRONOMINAL__ONE_AFTER_ANOTHER__V9_SPACE__NONE	PRONOMINAL_RECURRENCE	PRONOMINAL	ONE_AFTER_ANOTHER	V9_SPACE		 	one	after	another	one after another	NONE		 one after another	3	[" one", " after", " another"]	[530, 706, 1194]	2	1	3	 another	-0.056147	3.800905	3.857052	2286	2.787367	1.013537	3.800905	3	 another	1888	3.443679	0.357226	541	1	3.800905	0.357226	1	ONE_AFTER_ANOTHER	declared pronominal or correlative recurrence control	after	PRONOMINAL_RECURRENCE	V9_ATTESTED	one	another	gravel	
PRONOMINAL_RECURRENCE__PRONOMINAL__ONE_AFTER_ANOTHER__THE_PHRASE__NONE	PRONOMINAL_RECURRENCE	PRONOMINAL	ONE_AFTER_ANOTHER	THE_PHRASE	the phrase 		one	after	another	one after another	NONE		the phrase one after another	5	["the", " phrase", " one", " after", " another"]	[1169, 9546, 530, 706, 1194]	4	1	5	 another	-0.079798	3.8524	3.932198	2286	2.613087	1.239313	3.8524	5	 another	2073	3.233145	0.619255	541	1	3.8524	0.619255	1	ONE_AFTER_ANOTHER	declared pronominal or correlative recurrence control	after	PRONOMINAL_RECURRENCE	V9_ATTESTED	one	another	gravel	
PRONOMINAL_RECURRENCE__PRONOMINAL__ONE_AFTER_ANOTHER__THEY_SAID__NONE	PRONOMINAL_RECURRENCE	PRONOMINAL	ONE_AFTER_ANOTHER	THEY_SAID	they said 		one	after	another	one after another	NONE		they said one after another	5	["they", " said", " one", " after", " another"]	[9930, 531, 530, 706, 1194]	4	1	5	 another	-0.0347	3.992302	4.027002	2286	2.70365	1.288651	3.992302	5	 another	2286	2.70365	1.288651	541	1	3.992302	1.288651	1	ONE_AFTER_ANOTHER	declared pronominal or correlative recurrence control	after	PRONOMINAL_RECURRENCE	V9_ATTESTED	one	another	gravel	
PRONOMINAL_RECURRENCE__PRONOMINAL__ONE_AFTER_THE_OTHER__BARE__NONE	PRONOMINAL_RECURRENCE	PRONOMINAL	ONE_AFTER_THE_OTHER	BARE			one	after	other	one after the other	NONE		one after the other	4	["one", " after", " the", " other"]	[505, 706, 262, 584]	3	1	4	 other	-0.166286	3.573903	3.740189	771	2.554807	1.019096	3.573903	4	 other	1888	2.845213	0.72869	541	1	3.573903	0.72869	1	ONE_AFTER_ANOTHER	declared pronominal or correlative recurrence control	after	PRONOMINAL_RECURRENCE	V9_ATTESTED	one	another	gravel	
PRONOMINAL_RECURRENCE__PRONOMINAL__ONE_AFTER_THE_OTHER__V9_SPACE__NONE	PRONOMINAL_RECURRENCE	PRONOMINAL	ONE_AFTER_THE_OTHER	V9_SPACE		 	one	after	other	one after the other	NONE		 one after the other	4	[" one", " after", " the", " other"]	[530, 706, 262, 584]	3	1	4	 other	-0.105784	3.9448	4.050584	2286	2.896715	1.048085	3.9448	4	 other	1888	3.443679	0.501122	541	1	3.9448	0.501122	1	ONE_AFTER_ANOTHER	declared pronominal or correlative recurrence control	after	PRONOMINAL_RECURRENCE	V9_ATTESTED	one	another	gravel	
PRONOMINAL_RECURRENCE__PRONOMINAL__ONE_AFTER_THE_OTHER__THE_PHRASE__NONE	PRONOMINAL_RECURRENCE	PRONOMINAL	ONE_AFTER_THE_OTHER	THE_PHRASE	the phrase 		one	after	other	one after the other	NONE		the phrase one after the other	6	["the", " phrase", " one", " after", " the", " other"]	[1169, 9546, 530, 706, 262, 584]	5	1	6	 other	-0.066651	3.756228	3.822879	2286	2.360825	1.395403	3.756228	6	 other	2073	3.233145	0.523083	541	1	3.756228	0.523083	1	ONE_AFTER_ANOTHER	declared pronominal or correlative recurrence control	after	PRONOMINAL_RECURRENCE	V9_ATTESTED	one	another	gravel	
PRONOMINAL_RECURRENCE__PRONOMINAL__ONE_AFTER_THE_OTHER__THEY_SAID__NONE	PRONOMINAL_RECURRENCE	PRONOMINAL	ONE_AFTER_THE_OTHER	THEY_SAID	they said 		one	after	other	one after the other	NONE		they said one after the other	6	["they", " said", " one", " after", " the", " other"]	[9930, 531, 530, 706, 262, 584]	5	1	6	 other	-0.14846	3.632614	3.781074	2286	2.326225	1.306389	3.632614	6	 other	1790	2.455191	1.177424	541	1	3.632614	1.177424	1	ONE_AFTER_ANOTHER	declared pronominal or correlative recurrence control	after	PRONOMINAL_RECURRENCE	V9_ATTESTED	one	another	gravel	
PRONOMINAL_RECURRENCE__PRONOMINAL__ONE_AFTER_ONE__BARE__NONE	PRONOMINAL_RECURRENCE	PRONOMINAL	ONE_AFTER_ONE	BARE			one	after	one	one after one	NONE		one after one	3	["one", " after", " one"]	[505, 706, 530]	2	1	3	 one	-0.060178	2.715382	2.77556	1738	1.970358	0.745024	2.715382	3	 one	1888	2.845213	-0.12983	1888	0	2.845213	0.12983	1	ONE_AFTER_ANOTHER	declared pronominal or correlative recurrence control	after	PRONOMINAL_RECURRENCE	CONTROL	one	another	gravel	
PRONOMINAL_RECURRENCE__PRONOMINAL__ONE_AFTER_ONE__V9_SPACE__NONE	PRONOMINAL_RECURRENCE	PRONOMINAL	ONE_AFTER_ONE	V9_SPACE		 	one	after	one	one after one	NONE		 one after one	3	[" one", " after", " one"]	[530, 706, 530]	2	1	3	 one	-0.056147	4.440684	4.496831	1738	2.99201	1.448674	4.440684	3	 one	1888	3.443679	0.997005	541	1	4.440684	0.997005	1	ONE_AFTER_ANOTHER	declared pronominal or correlative recurrence control	after	PRONOMINAL_RECURRENCE	CONTROL	one	another	gravel	
PRONOMINAL_RECURRENCE__PRONOMINAL__ONE_AFTER_ONE__THE_PHRASE__NONE	PRONOMINAL_RECURRENCE	PRONOMINAL	ONE_AFTER_ONE	THE_PHRASE	the phrase 		one	after	one	one after one	NONE		the phrase one after one	5	["the", " phrase", " one", " after", " one"]	[1169, 9546, 530, 706, 530]	4	1	5	 one	-0.079798	4.257419	4.337217	2659	2.816421	1.440998	4.257419	5	 one	2073	3.233145	1.024274	541	1	4.257419	1.024274	1	ONE_AFTER_ANOTHER	declared pronominal or correlative recurrence control	after	PRONOMINAL_RECURRENCE	CONTROL	one	another	gravel	
PRONOMINAL_RECURRENCE__PRONOMINAL__ONE_AFTER_ONE__THEY_SAID__NONE	PRONOMINAL_RECURRENCE	PRONOMINAL	ONE_AFTER_ONE	THEY_SAID	they said 		one	after	one	one after one	NONE		they said one after one	5	["they", " said", " one", " after", " one"]	[9930, 531, 530, 706, 530]	4	1	5	 one	-0.0347	4.187411	4.222111	1738	2.621994	1.565417	4.187411	5	 one	1738	2.621994	1.565417	541	1	4.187411	1.565417	1	ONE_AFTER_ANOTHER	declared pronominal or correlative recurrence control	after	PRONOMINAL_RECURRENCE	CONTROL	one	another	gravel	
PRONOMINAL_RECURRENCE__PRONOMINAL__ONE_AND_ANOTHER__BARE__NONE	PRONOMINAL_RECURRENCE	PRONOMINAL	ONE_AND_ANOTHER	BARE			one	and	another	one and another	NONE		one and another	3	["one", " and", " another"]	[505, 290, 1194]	2	1	3	 another	-0.016523	2.940007	2.956531	1790	1.948665	0.991343	2.940007	3	 another	1888	2.845213	0.094795	541	1	2.940007	0.094795	1	ONE_AFTER_ANOTHER	declared pronominal or correlative recurrence control	after	PRONOMINAL_RECURRENCE	CONTROL	one	another	gravel	
PRONOMINAL_RECURRENCE__PRONOMINAL__ONE_AND_ANOTHER__V9_SPACE__NONE	PRONOMINAL_RECURRENCE	PRONOMINAL	ONE_AND_ANOTHER	V9_SPACE		 	one	and	another	one and another	NONE		 one and another	3	[" one", " and", " another"]	[530, 290, 1194]	2	1	3	 another	-0.009231	2.158125	2.167356	1790	2.040967	0.117158	2.158125	3	 another	1888	3.443679	-1.285553	1888	0	3.443679	0.565068	1	ONE_AFTER_ANOTHER	declared pronominal or correlative recurrence control	after	PRONOMINAL_RECURRENCE	CONTROL	one	another	gravel	
